participant_id;list;block;item;agent;words;clue;count;assoc;guesses;board_dist;rt;quality;difficulty;freetext
5;1;1;2;other-simple_swow;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];store;2;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['shop', 'amazon'];"[0.01358795 0.06713867 0.01425934 0.03555298 0.02526855 0.02604675
 0.0118866  0.04812622 0.24902344 0.02307129 0.4338379  0.01811218
 0.02885437 0.01585388 0.05300903 0.03253174]";73551;3;4;It was quite difficult, the words didn't have too many similarities so i had to reach for the amazon, shop combo 
5;1;1;0;RSA-swow_variant;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];akon;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['kangaroo'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];160502;5;7;This one was difficult so i had to go abit abstract - would require some knowledge of who akon is 
5;1;1;0;other-simple_swow;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];akon;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['mass', 'sock'];"[1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07
 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07
 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07 1.1920929e-07
 1.1920929e-07]";160502;5;7;This one was difficult so i had to go abit abstract - would require some knowledge of who akon is 
5;1;1;4;RSA-swow_variant;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];royal;2;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['centaur'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];108287;5;6;
5;1;1;4;other-simple_swow;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];royal;2;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['crown', 'hotel'];"[0.02096558 0.00780487 0.01004791 0.4494629  0.01626587 0.02047729
 0.04367065 0.02438354 0.01927185 0.00343323 0.01167297 0.01380157
 0.00421524 0.0023613  0.04779053 0.02120972]";108287;5;6;
5;1;1;1;RSA-swow_variant;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];light;2;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['death', 'torch'];"[1.         0.89261755 0.78225027 0.08357496 0.         0.45175962
 0.2048013  1.         1.         0.         0.         0.
 0.         0.         0.         0.5849963 ]";18620;2;3;
5;1;1;1;other-simple_swow;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];light;2;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['torch', 'moon'];"[0.02938843 0.02546692 0.05917358 0.00835419 0.01322174 0.01722717
 0.02534485 0.29589844 0.20043945 0.05075073 0.05065918 0.02156067
 0.05560303 0.01470184 0.02850342 0.03689575]";18620;2;3;
5;1;1;3;RSA-swow_variant;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];point;2;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['shakespeare'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];54590;3;4;
5;1;1;3;other-simple_swow;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];point;2;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['triangle', 'state'];"[0.02430725 0.02168274 0.0249939  0.17602539 0.00782013 0.04229736
 0.05578613 0.01603699 0.00666046 0.02589417 0.02294922 0.01991272
 0.03646851 0.00265121 0.02267456 0.05004883]";54590;3;4;
6;1;1;1;RSA-swow_variant;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];history;3;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['ground'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];70026;3;5;I tried to group the words into categories as if they were books in a library and then thought of the section of the library and the users of that part of the library.
6;1;1;1;other-simple_swow;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];history;3;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['school', 'egypt', 'unicorn'];"[0.0368042  0.00856018 0.00798035 0.00328445 0.03120422 0.00808716
 0.06439209 0.04296875 0.02560425 0.01170349 0.10559082 0.00342941
 0.02311707 0.11553955 0.12854004 0.01404572]";70026;3;5;I tried to group the words into categories as if they were books in a library and then thought of the section of the library and the users of that part of the library.
6;1;1;4;RSA-swow_variant;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];hat;2;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['nail'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];148459;5;7;I tried to use the same strategy as last time but this was a bit more tricky. I noticed that there were similar words  in grey (eg, space in grey and saturn in red) which could catch people out. This was also true in the last  instance.
6;1;1;4;other-simple_swow;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];hat;2;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['cover', 'crown'];"[0.02360535 0.18103027 0.01483917 0.12536621 0.02159119 0.012146
 0.02514648 0.04705811 0.01520538 0.03240967 0.0369873  0.01622009
 0.0242157  0.01370239 0.029953   0.01879883]";148459;5;7;I tried to use the same strategy as last time but this was a bit more tricky. I noticed that there were similar words  in grey (eg, space in grey and saturn in red) which could catch people out. This was also true in the last  instance.
6;1;1;2;RSA-swow_variant;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];display;3;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['amazon'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];62678;1;1;The board seemed easier this time as there were no associated words in grey. I didn't need to employ a strategy as the first word association I had with mount seemed to fit well with the other words in red and had no associated words in grey.
6;1;1;2;other-simple_swow;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];display;3;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['shop', 'mount', 'amazon'];"[0.0027504  0.04953003 0.00771332 0.02156067 0.01158905 0.01050568
 0.00856781 0.01966858 0.09790039 0.0196228  0.13562012 0.01901245
 0.12023926 0.04281616 0.01083374 0.01104736]";62678;1;1;The board seemed easier this time as there were no associated words in grey. I didn't need to employ a strategy as the first word association I had with mount seemed to fit well with the other words in red and had no associated words in grey.
6;1;1;0;RSA-swow_variant;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];pouch;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['van'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];127841;2;6;I found it difficult to come up with the clue as although I could see an association between 3 of the words immediately I found it difficult to come up with a word that wouldn't be too broad and therefore incorporate grey words as well. The grey words on the whole didn't have much associated with the red words.
6;1;1;0;other-simple_swow;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];pouch;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['kangaroo', 'chest'];"[0.01676941 0.07653809 0.38330078 0.02442932 0.02072144 0.02745056
 0.05563354 0.04098511 0.02978516 0.02098083 0.08514404 0.01608276
 0.0219574  0.01018524 0.05792236 0.03616333]";127841;2;6;I found it difficult to come up with the clue as although I could see an association between 3 of the words immediately I found it difficult to come up with a word that wouldn't be too broad and therefore incorporate grey words as well. The grey words on the whole didn't have much associated with the red words.
6;1;1;3;RSA-swow_variant;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];geometry;3;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['wave'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];69197;6;6;I tried not to overthink the clue this time but I think the clue was weaker as a result. I didn't notice anything particularly different about the board.
6;1;1;3;other-simple_swow;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];geometry;3;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['triangle', 'pie', 'lab'];"[0.0116272  0.0222168  0.01870728 0.5629883  0.02651978 0.08966064
 0.01927185 0.01279449 0.0072937  0.06750488 0.01765442 0.0191803
 0.00771713 0.00836182 0.01228333 0.07440186]";69197;6;6;I tried not to overthink the clue this time but I think the clue was weaker as a result. I didn't notice anything particularly different about the board.
7;1;1;2;RSA-swow_variant;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];dinner;1;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['table'];"[1.57677497e-01 1.00000000e+00 5.12168726e-02 1.60307553e-01
 3.13253467e-01 9.88535978e-01 8.63451036e-01 8.05375884e-04
 7.82674351e-01 5.04618327e-03 8.80565273e-01 3.68987995e-01
 2.24121008e-02 8.78363074e-02 2.71311001e-01 4.59190094e-02]";64547;7;7;Tried to make it easy
7;1;1;2;other-simple_swow;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];dinner;1;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['table'];"[0.02098083 0.2849121  0.01963806 0.03057861 0.04858398 0.07312012
 0.013237   0.01437378 0.00599289 0.00840759 0.01945496 0.0614624
 0.01681519 0.01438141 0.09680176 0.00943756]";64547;7;7;Tried to make it easy
7;1;1;0;RSA-swow_variant;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];clothing;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['sock', 'africa'];"[0.00000000e+00 1.00000000e+00 4.66217185e-02 5.98522450e-01
 1.00000000e+00 1.00000000e+00 2.80504949e-01 1.00000000e+00
 1.85339263e-02 8.62143165e-03 4.63635060e-02 0.00000000e+00
 8.32018362e-04 0.00000000e+00 1.00000000e+00 0.00000000e+00]";28731;6;6;
7;1;1;0;other-simple_swow;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];clothing;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['sock', 'cloak'];"[0.00845337 0.26733398 0.04089355 0.01689148 0.01007843 0.00905609
 0.02706909 0.23742676 0.00623322 0.01467133 0.10003662 0.01782227
 0.01213837 0.00448227 0.01438141 0.04266357]";28731;6;6;
7;1;1;3;RSA-swow_variant;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];black;1;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['ivory'];"[1.57884151e-01 3.88840004e-01 2.33507643e-01 1.35131738e-02
 1.00000000e+00 9.18015889e-02 9.04515286e-01 9.71628620e-01
 1.07476870e-02 4.77674980e-03 8.39199517e-01 3.45899537e-01
 5.40526951e-04 9.26513475e-01 1.01820193e-01 8.81184634e-03]";18789;7;7;
7;1;1;3;other-simple_swow;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];black;1;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['ivory'];"[0.0569458  0.02003479 0.01469421 0.01121521 0.17529297 0.04980469
 0.00866699 0.01657104 0.00997925 0.02224731 0.03063965 0.02456665
 0.05215454 0.03123474 0.04608154 0.03390503]";18789;7;7;
7;1;1;1;RSA-swow_variant;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];mystical;2;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['round'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];13788;5;4;
7;1;1;1;other-simple_swow;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];mystical;2;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['unicorn', 'moon'];"[0.05737305 0.00449371 0.02107239 0.0345459  0.01199341 0.00209618
 0.04284668 0.06970215 0.09820557 0.00411987 0.3310547  0.01780701
 0.01734924 0.06494141 0.00998688 0.00544357]";13788;5;4;
7;1;1;4;RSA-swow_variant;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];breeze;1;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['wind'];"[2.81478697e-01 6.65776942e-01 5.85701754e-01 9.42380952e-01
 1.31578947e-03 2.91416040e-01 9.27318296e-04 7.95739348e-03
 2.31453634e-02 8.22055138e-03 1.00000000e+00 1.63132832e-01
 4.34335840e-02 7.16716792e-01 6.86416040e-01 5.81979950e-01]";10893;2;2;
7;1;1;4;other-simple_swow;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];breeze;1;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['wind'];"[0.05801392 0.03329468 0.00619888 0.01405334 0.04595947 0.02780151
 0.09741211 0.01676941 0.12976074 0.02607727 0.47875977 0.07159424
 0.03405762 0.03521729 0.05923462 0.01045227]";10893;2;2;
8;1;1;1;RSA-swow_variant;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];wizard;4;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['war'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];44990;6;3;I looked at the relation to the words there might be and tried to come up with a clue most would associate with these things.
8;1;1;1;other-simple_swow;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];wizard;4;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['unicorn', 'moon', 'school', 'torch'];"[0.0329895  0.01687622 0.020401   0.02651978 0.01052094 0.01635742
 0.03671265 0.03930664 0.0508728  0.03488159 0.23144531 0.03646851
 0.01244354 0.0280304  0.03970337 0.01502991]";44990;6;3;I looked at the relation to the words there might be and tried to come up with a clue most would associate with these things.
8;1;1;2;RSA-swow_variant;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];retail;2;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['amazon', 'shop'];"[0.32034359 0.05796262 0.89539775 0.1914832  0.0528742  0.85005542
 0.49547836 0.06914706 1.         0.01034057 1.         0.91753993
 0.00164996 0.10642854 0.00372815 0.02757066]";55513;1;1;There are possibilities for the guesser to get the answer wrong
8;1;1;2;other-simple_swow;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];retail;2;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['shop', 'amazon'];"[0.00545883 0.02420044 0.01035309 0.01805115 0.00774002 0.01580811
 0.00559998 0.01856995 0.30273438 0.00852966 0.47680664 0.01618958
 0.00801086 0.00926208 0.01124573 0.02978516]";55513;1;1;There are possibilities for the guesser to get the answer wrong
8;1;1;3;RSA-swow_variant;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];instrument;2;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['triangle', 'fan'];"[0.36360306 0.35378824 0.85136296 0.98376828 0.7039133  0.08912917
 0.05271202 0.08676705 0.90046232 0.10304929 0.0365561  0.00318318
 0.23599778 0.00142738 0.81571634 0.41856352]";82221;3;6;
8;1;1;3;other-simple_swow;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];instrument;2;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['horn', 'triangle'];"[0.02960205 0.03004456 0.00766373 0.2253418  0.06018066 0.00953674
 0.0057869  0.01756287 0.05328369 0.01856995 0.08636475 0.02561951
 0.02044678 0.02676392 0.23693848 0.17553711]";82221;3;6;
8;1;1;0;RSA-swow_variant;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];clothing;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['sock', 'cloak'];"[0.00596717 1.         0.27835039 0.95676637 0.59186042 0.08562201
 0.02318746 1.         0.08718634 0.89931497 0.11423417 0.04073574
 0.02374254 0.57644417 0.         0.31658824]";38518;1;1;
8;1;1;0;other-simple_swow;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];clothing;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['sock', 'cloak'];"[0.00845337 0.26733398 0.04089355 0.01689148 0.01007843 0.00905609
 0.02706909 0.23742676 0.00623322 0.01467133 0.10003662 0.01782227
 0.01213837 0.00448227 0.01438141 0.04266357]";38518;1;1;
8;1;1;4;RSA-swow_variant;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];ring;1;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['saturn'];"[0.92235129 0.65840839 0.00608395 0.60123184 0.29905417 1.
 0.15301438 0.340425   0.04242455 0.00124188 0.05897037 0.95785143
 0.5561981  0.36272862 0.00703731 0.03297875]";117814;1;6;Finding a word that didn’t include any of the chosen words was difficult.
8;1;1;4;other-simple_swow;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];ring;1;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['saturn'];"[0.05917358 0.02809143 0.02659607 0.12347412 0.02404785 0.18566895
 0.02592468 0.04641724 0.01651001 0.01675415 0.04833984 0.02825928
 0.05090332 0.04141235 0.04116821 0.03372192]";117814;1;6;Finding a word that didn’t include any of the chosen words was difficult.
9;1;1;4;RSA-swow_variant;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];air;2;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['wind', 'plane'];"[0.01129486 0.43414288 0.98998405 0.27961101 0.20600451 0.9046395
 0.02343809 0.0216527  0.56543926 0.1036417  1.         1.
 0.29147568 0.15203738 0.00890166 0.00773672]";77108;5;5;Difficult as a number of red and grey words were in similar tactics 
9;1;1;4;other-simple_swow;['rock', 'cover', 'post', 'crown', 'missile', 'saturn', 'apple', 'centaur', 'stream', 'plastic', 'wind', 'plane', 'nail', 'space', 'hotel', 'figure'];air;2;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];['wind', 'plane'];"[0.05664062 0.03179932 0.00830841 0.01335907 0.09405518 0.07293701
 0.0375061  0.0100174  0.07177734 0.07025146 0.19482422 0.18164062
 0.01319122 0.11108398 0.02600098 0.01252747]";77108;5;5;Difficult as a number of red and grey words were in similar tactics 
9;1;1;2;RSA-swow_variant;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];transport;2;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['brush'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];67191;3;3;
9;1;1;2;other-simple_swow;['forest', 'table', 'ball', 'train', 'water', 'straw', 'fall', 'bear', 'amazon', 'pole', 'shop', 'berlin', 'mount', 'brush', 'nut', 'washington'];transport;2;[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1];['train', 'mount'];"[0.00823975 0.01846313 0.02346802 0.42114258 0.03521729 0.02009583
 0.03012085 0.03555298 0.05618286 0.02101135 0.05667114 0.01904297
 0.07373047 0.00978851 0.0087738  0.01528931]";67191;3;3;
9;1;1;1;RSA-swow_variant;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];fantasy;2;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['egypt'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];58576;6;5;
9;1;1;1;other-simple_swow;['death', 'box', 'vacuum', 'spider', 'war', 'needle', 'pyramid', 'torch', 'moon', 'ground', 'unicorn', 'thief', 'round', 'egypt', 'school', 'lap'];fantasy;2;[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1];['unicorn', 'torch'];"[0.02140808 0.00860596 0.00937653 0.01296234 0.02818298 0.00522614
 0.03041077 0.08557129 0.05224609 0.01708984 0.45166016 0.01100159
 0.01346588 0.03945923 0.02055359 0.01132965]";58576;6;5;
9;1;1;0;RSA-swow_variant;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];dark;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['cloak', 'shadow'];"[0.81526247 0.15399009 0.32569283 0.68411803 0.20821533 0.00519622
 0.47202134 1.         0.2230707  1.         0.01235208 0.02319966
 0.22783706 0.07690654 0.74499343 0.02714423]";110108;7;7;
9;1;1;0;other-simple_swow;['mass', 'sock', 'kangaroo', 'eye', 'africa', 'carrot', 'kiwi', 'cloak', 'note', 'shadow', 'chest', 'bermuda', 'fork', 'club', 'van', 'drop'];dark;2;[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];['shadow', 'cloak'];"[0.03170776 0.02259827 0.00985718 0.0395813  0.03031921 0.01015472
 0.01852417 0.19006348 0.01596069 0.28686523 0.0118103  0.0322876
 0.01589966 0.02053833 0.01568604 0.00746155]";110108;7;7;
9;1;1;3;RSA-swow_variant;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];shape;3;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['triangle'];[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.];19566;3;3;
9;1;1;3;other-simple_swow;['film', 'glass', 'change', 'triangle', 'ivory', 'pie', 'state', 'web', 'fan', 'wave', 'shakespeare', 'chair', 'hole', 'turkey', 'horn', 'lab'];shape;3;[1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0];['triangle', 'pie', 'wave'];"[0.03530884 0.03466797 0.037323   0.42993164 0.02455139 0.05273438
 0.02177429 0.01913452 0.01397705 0.05178833 0.02816772 0.02792358
 0.02786255 0.01289368 0.0221405  0.02339172]";19566;3;3;
